1950-10-01,5756.901458677686
1951-10-01,6115.7369442148765
1952-10-01,3400.1810739669418
1953-10-01,2536.5405061983465
1954-10-01,2255.116286776859
1955-10-01,6167.373634710743
1956-10-01,2687.240845041323
1957-10-01,5121.762498347108
1958-10-01,1628.4275814049586
1959-10-01,2394.047123553719
1960-10-01,1371.9780099173552
1961-10-01,2976.440965289256
1962-10-01,4708.447409504132
1963-10-01,2111.6551425619837
1964-10-01,5418.3762880165295
1965-10-01,1910.8249958677684
1966-10-01,5265.422869834711
1967-10-01,2200.2732446280984
1968-10-01,5893.40293016529
1969-10-01,4266.514832231404
1970-10-01,3676.968731404959
1971-10-01,2337.266747107438
1972-10-01,3866.5546115702477
1973-10-01,5275.968633471075
1974-10-01,3208.864935123967
1975-10-01,716.2190268595042
1976-10-01,273.25529752066114
1977-10-01,4635.841746694215
1978-10-01,2580.2582144628104
1979-10-01,4629.618007438017
1980-10-01,1392.2104450413221
1981-10-01,7392.821796694215
1982-10-01,7122.293497933885
1983-10-01,4437.773010743801
1984-10-01,1774.1098078512396
1985-10-01,5475.276804545454
1986-10-01,930.9359181818181
1987-10-01,844.5203291563402
1988-10-01,2222.8978474963105
1989-10-01,1155.2290889636852
1990-10-01,1201.1424773161189
1991-10-01,947.4485934458189
1992-10-01,3592.1791675044906
1993-10-01,835.5312382623871
1994-10-01,5578.137511267575
1995-10-01,4068.839001412533
1996-10-01,5030.717346900171
1997-10-01,4755.318339099483
1998-10-01,3681.562307849834
1999-10-01,2812.5123919579437
2000-10-01,1082.475370077938
2001-10-01,2024.8502445240367
2002-10-01,2280.253880457579
2003-10-01,1640.913716244965
2004-10-01,3255.8737135253723
2005-10-01,5259.7884208945825
2006-10-01,1296.6287581470554
2007-10-01,1178.2829732223836
2008-10-01,1914.9381785934258
2009-10-01,2114.7649551164163
2010-10-01,4777.279330798045
2011-10-01,1706.0647905154158
2012-10-01,1676.3999971769429
2013-10-01,955.8644612002397
2014-10-01,837.4452878459402
2015-10-01,2598.555367524861
2016-10-01,7388.423789210782
